atleta_id,apelido,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,status_id,variacao_num
98402,Wendel,266,https://s.glbimg.com/es/sde/f/2017/04/02/3d09f45d9e193fd3d5227aed7177000d_FORMATO.png,2,7.6,Marcus Wendel Valle da Silva,6.1,4,12.1,2,"{'A': 1, 'FC': 3, 'FF': 1, 'FS': 8, 'PE': 5, 'RB': 5}",7,2.83
38196,Maicon,284,https://s.glbimg.com/es/sde/f/2017/04/23/2d7990dd22103819070a18092e4a35b7_FORMATO.png,0,0.0,Maicon Thiago Pereira de Souza,0.0,4,12.0,2,{},5,0.0
99425,Felipe,266,https://s.glbimg.com/es/sde/f/2017/04/20/55684618cda3012081e6f88b08b59902_FORMATO.png,0,0.0,Felipe Souza Moreno Sampaio,0.0,5,1.0,2,{},6,0.0
37701,Léo Moura,284,https://s.glbimg.com/es/sde/f/2017/04/23/7277c35fed3ff5f997fbf230b96586e4_FORMATO.png,2,4.75,Leonardo da Silva Moura,5.2,2,10.41,2,"{'FC': 2, 'FD': 1, 'FS': 2, 'PE': 5, 'SG': 2}",7,1.0
98945,Derlan,266,https://s.glbimg.com/es/sde/f/2017/04/20/a61babc61e943eed73835c0eb0233767_FORMATO.png,0,0.0,Derlan de Oliveira Bento,0.0,3,1.0,2,{},6,0.0
38738,Douglas,284,https://s.glbimg.com/es/sde/f/2017/04/23/fa6eb12f4d4fee6467bb3bb75ccc55ce_FORMATO.png,0,0.0,Douglas dos Santos,0.0,4,14.0,2,{},5,0.0
38523,Edílson,284,https://s.glbimg.com/es/sde/f/2017/04/23/01562d5599dfea4ea49171288751df8a_FORMATO.png,0,0.0,Edílson Mendes Guimarães,0.0,2,12.0,2,{},3,0.0
37770,Marcelo Grohe,284,https://s.glbimg.com/es/sde/f/2017/04/23/33e584cd67faa2ac529fcd131c75ed09_FORMATO.png,2,2.35,Marcelo Grohe,0.0,1,10.0,2,"{'CV': 1, 'PE': 1, 'SG': 2}",3,-1.81
41929,Renato Gaúcho,284,https://s.glbimg.com/es/sde/f/2016/10/20/11389b106c935a0e20c5b557a4161683_FORMATO.png,2,5.59,Renato Portaluppi,5.05,6,13.89,2,{},7,0.36
72879,Vladimir Hernández,277,https://s.glbimg.com/es/sde/f/2017/02/19/f61c5d8d4580566cb1fa08020d2709ca_FORMATO.png,2,5.0,Vladimir Javier Hernández Rivero,-0.2,5,11.26,2,"{'CA': 1, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 7, 'G': 1, 'I': 1, 'PE': 3, 'RB': 1}",7,-0.2
78248,Gustavo Henrique,277,https://s.glbimg.com/es/sde/f/2017/05/02/ebaacf4dc046774b9b9f3003c35ba254_FORMATO.png,0,0.0,Gustavo Henrique Vernes,0.0,3,6.0,2,{},5,0.0
70986,Léo Cittadini,277,https://s.glbimg.com/es/sde/f/2017/05/02/6694b4703f10f789b166d7ca4f6f764e_FORMATO.png,1,0.0,Leonardo Cittadini,0.0,4,3.54,2,{},6,0.0
78548,Jean Mota,277,https://s.glbimg.com/es/sde/f/2017/05/02/6f250e3510eb4a5cf33223d20befd72c_FORMATO.png,2,-0.35000000000000003,Jean Mota Oliveira de Sousa,0.0,4,2.02,2,"{'FC': 2, 'FF': 1, 'FS': 1, 'PE': 3}",6,-1.02
78839,Gabriel Gasparotto,277,https://s.glbimg.com/es/sde/f/2016/06/28/e51699e690f5560939a50fdbb0077328_FORMATO.jpeg,0,0.0,Gabriel Bordinhão Gasparotto,0.0,1,2.0,2,{},6,0.0
82943,Matheus Ribeiro,277,https://s.glbimg.com/es/sde/f/2017/05/02/3592f0162c6d3041f5e47fca40d7d1a3_FORMATO.png,1,7.3,Matheus Antunes Ribeiro,7.3,2,5.39,2,"{'FF': 1, 'FS': 1, 'PE': 2, 'RB': 1, 'SG': 1}",6,2.39
79887,Fabiano,275,https://s.glbimg.com/es/sde/f/2017/04/18/ccce9b9aad578e5dc82e1d75b816fa25_FORMATO.png,2,2.75,Fabiano Leissmann,0.8,2,6.22,2,"{'FC': 2, 'FF': 1, 'PE': 3, 'RB': 1, 'SG': 1}",6,0.07
79035,Luiz Felipe,277,https://s.glbimg.com/es/sde/f/2017/05/02/3b3fe001039a93d9ea75e58f817381cf_FORMATO.png,0,0.0,Luiz Felipe do Nascimento dos Santos,0.0,3,5.0,2,{},5,0.0
87470,Thaciano,277,https://s.glbimg.com/es/sde/f/2017/05/02/f7f6eeca4ba43412b5d6010188c6bb0f_FORMATO.png,0,0.0,Thaciano Mickael da Silva,0.0,4,1.0,2,{},6,0.0
87192,Zeca,277,https://s.glbimg.com/es/sde/f/2016/05/01/b75497cbd7fdf4e7cc56e0a77979a9f7_FORMATO.png,1,6.2,José Carlos Cracco Neto,6.2,2,13.67,2,"{'FF': 1, 'FS': 1, 'SG': 1}",7,-1.33
89637,Thiago Maia,277,https://s.glbimg.com/es/sde/f/2016/05/01/1b2976ce2cacc26f8141ace470b05928_FORMATO.png,2,2.5,Thiago Maia Alencar,0.5,4,6.44,2,"{'CA': 1, 'FC': 9, 'FF': 1, 'FS': 2, 'PE': 7, 'RB': 7}",7,-0.28
87552,Vitor Bueno,277,https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png,1,2.1,Vitor Frezarin Bueno,0.0,4,12.8,2,"{'FS': 2, 'PE': 2, 'RB': 1}",7,0.0
88225,Daniel Guedes ,277,https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png,0,0.0,Daniel Guedes da Silva,0.0,2,3.0,2,{},6,0.0
89342,Caju,277,https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png,0,0.0,Wanderson de Jesus Martins,0.0,2,4.0,2,{},5,0.0
90285,Bruno Henrique,277,https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_FORMATO.png,2,7.6,Bruno Henrique Pinto,5.9,5,15.27,2,"{'A': 2, 'CA': 1, 'FC': 5, 'FD': 2, 'FF': 1, 'FS': 6, 'FT': 1, 'I': 1, 'PE': 8, 'RB': 2}",7,1.62
90569,Yuri,277,https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_FORMATO.png,1,-1.1,Yuri Oliveira Lima,0.0,4,1.34,2,"{'FC': 1, 'PE': 2}",6,0.0
72376,Cléber,277,https://s.glbimg.com/es/sde/f/2017/05/02/b5c06e4d4ec940dea4ec97f888628b3b_FORMATO.png,0,0.0,Cléber Janderson Pereira Reis,0.0,3,7.0,2,{},6,0.0
85425,João Paulo,277,https://s.glbimg.com/es/sde/f/2017/05/02/f85d6ca954388c9c5635f0e28f95b5cf_FORMATO.png,0,0.0,João Paulo Silva Martins,0.0,1,1.0,2,{},6,0.0
90566,Rafael Longuine,277,https://s.glbimg.com/es/sde/f/2017/05/02/8d0a8a9e9b42efa6f8fc7ee4afc1618c_FORMATO.png,1,-2.0,Rafael Vinicius Carvalho Longuine,-2.0,4,2.05,2,"{'CA': 1, 'FC': 3, 'FD': 1, 'PE': 4, 'RB': 1}",6,-1.9500000000000002
